fecha,mes,modalidad,id_cliente,nombre_cliente,tipo_cliente,edad,id_ticket,total_ticket,ticket_promedio_ticket,id_plato,nombre_plato,categoria_plato,precio_plato,costo_plato,cantidad,subtotal,margen_linea,extra,num_clientes,ventas_totales_dia,ticket_promedio_dia,margen_total_dia,plato_top_mes,cant_top_mes
2023-10-30,2023-10,local,325,Anacleto Goyo Milla Lobo,empresa,49,63,17.0,17.0,27,escabeche_pescado,pescado,17.0,10.73,1,17.0,6.27,gaseosa,4,99.0,20.25,35.69,bistec_a_lo_pobre,17
2023-10-30,2023-10,local,310,Chelo Tirado Carranza,ocasional,63,318,36.0,18.0,20,seco_de_pollo,pollo,17.0,10.22,1,17.0,6.779999999999999,nada,4,99.0,20.25,35.69,bistec_a_lo_pobre,17
2023-10-30,2023-10,local,310,Chelo Tirado Carranza,ocasional,63,318,36.0,18.0,19,seco_de_res,carne,19.0,12.94,1,19.0,6.0600000000000005,gaseosa,4,99.0,20.25,35.69,bistec_a_lo_pobre,17
2023-10-30,2023-10,local,83,Piedad Anna Andreu Vila,empresa,21,766,18.0,18.0,11,estofado_res,carne,18.0,11.38,1,18.0,6.619999999999999,gaseosa,4,99.0,20.25,35.69,bistec_a_lo_pobre,17
2023-10-30,2023-10,pension,353,Norberto Mármol Bosch,ocasional,45,1076,16.0,16.0,14,arroz_a_la_cubana,arroz,16.0,10.9,1,16.0,5.1,nada,1,16.0,16.0,5.1,bistec_a_lo_pobre,17
2023-10-30,2023-10,local,262,Evita Hilda Bonilla Tello,ocasional,64,2796,28.0,28.0,12,ensalada_rusa,ensalada,14.0,9.02,2,28.0,9.96,gaseosa,4,99.0,20.25,35.69,bistec_a_lo_pobre,17
2023-10-31,2023-10,pension,283,Nuria Díez Real,empresa,54,1550,12.0,12.0,16,pollo_broaster,pollo,12.0,7.4,1,12.0,4.6,nada,1,12.0,12.0,4.6,bistec_a_lo_pobre,17
2023-11-01,2023-11,pension,26,Abilio Borrell Barros,ocasional,34,2340,49.0,16.333333333333332,5,alberjita_guiso,menu,17.0,11.86,1,17.0,5.140000000000001,postre,1,49.0,16.33,16.48,chaufa_pollo,19
2023-11-01,2023-11,pension,26,Abilio Borrell Barros,ocasional,34,2340,49.0,16.333333333333332,19,seco_de_res,carne,19.0,12.94,1,19.0,6.0600000000000005,gaseosa,1,49.0,16.33,16.48,chaufa_pollo,19
2023-11-01,2023-11,pension,26,Abilio Borrell Barros,ocasional,34,2340,49.0,16.333333333333332,23,cau_cau,menu,13.0,7.72,1,13.0,5.28,nada,1,49.0,16.33,16.48,chaufa_pollo,19
2023-11-01,2023-11,local,188,Gaspar Primitivo Paz Esteban,empresa,33,2763,74.0,24.666666666666668,5,alberjita_guiso,menu,17.0,11.86,1,17.0,5.140000000000001,gaseosa,1,74.0,24.67,29.27,chaufa_pollo,19
2023-11-01,2023-11,local,188,Gaspar Primitivo Paz Esteban,empresa,33,2763,74.0,24.666666666666668,6,trucha_frita,pescado,17.0,11.43,1,17.0,5.57,gaseosa,1,74.0,24.67,29.27,chaufa_pollo,19
2023-11-01,2023-11,local,188,Gaspar Primitivo Paz Esteban,empresa,33,2763,74.0,24.666666666666668,22,adobo_cerdo,menu,20.0,10.72,2,40.0,18.56,postre,1,74.0,24.67,29.27,chaufa_pollo,19
2023-11-02,2023-11,pension,357,Ruben Trujillo Córdoba,ocasional,54,821,17.0,17.0,20,seco_de_pollo,pollo,17.0,10.22,1,17.0,6.779999999999999,postre,2,57.0,28.5,20.66,chaufa_pollo,19
2023-11-02,2023-11,pension,272,Espiridión Fuster Toledo,ocasional,61,1726,40.0,40.0,9,chaufa_pollo,pollo,20.0,13.06,2,40.0,13.879999999999999,postre,2,57.0,28.5,20.66,chaufa_pollo,19
2023-11-02,2023-11,local,194,Nieves de Pulido,empresa,22,1855,42.0,14.0,5,alberjita_guiso,menu,17.0,11.86,1,17.0,5.140000000000001,gaseosa,1,42.0,14.0,15.02,chaufa_pollo,19
2023-11-02,2023-11,local,194,Nieves de Pulido,empresa,22,1855,42.0,14.0,23,cau_cau,menu,13.0,7.72,1,13.0,5.28,gaseosa,1,42.0,14.0,15.02,chaufa_pollo,19
2023-11-02,2023-11,local,194,Nieves de Pulido,empresa,22,1855,42.0,14.0,16,pollo_broaster,pollo,12.0,7.4,1,12.0,4.6,gaseosa,1,42.0,14.0,15.02,chaufa_pollo,19
2023-11-03,2023-11,local,45,Moisés Tamarit,empresa,69,1771,49.0,24.5,27,escabeche_pescado,pescado,17.0,10.73,1,17.0,6.27,gaseosa,2,117.0,23.58,44.55,chaufa_pollo,19
2023-11-03,2023-11,local,45,Moisés Tamarit,empresa,69,1771,49.0,24.5,29,sudado_pescado,pescado,16.0,9.35,2,32.0,13.3,nada,2,117.0,23.58,44.55,chaufa_pollo,19
2023-11-03,2023-11,local,121,Jordán Corral,ocasional,44,1928,68.0,22.666666666666668,19,seco_de_res,carne,19.0,12.94,1,19.0,6.0600000000000005,nada,2,117.0,23.58,44.55,chaufa_pollo,19
2023-11-03,2023-11,local,121,Jordán Corral,ocasional,44,1928,68.0,22.666666666666668,28,higado_encebollado,menu,15.0,8.57,2,30.0,12.86,postre,2,117.0,23.58,44.55,chaufa_pollo,19
2023-11-03,2023-11,local,121,Jordán Corral,ocasional,44,1928,68.0,22.666666666666668,19,seco_de_res,carne,19.0,12.94,1,19.0,6.0600000000000005,postre,2,117.0,23.58,44.55,chaufa_pollo,19
2023-11-03,2023-11,pension,128,Alberto Campo Manuel,empresa,50,2766,61.0,20.333333333333332,12,ensalada_rusa,ensalada,14.0,9.02,1,14.0,4.98,nada,1,61.0,20.33,25.49,chaufa_pollo,19
2023-11-03,2023-11,pension,128,Alberto Campo Manuel,empresa,50,2766,61.0,20.333333333333332,28,higado_encebollado,menu,15.0,8.57,1,15.0,6.43,nada,1,61.0,20.33,25.49,chaufa_pollo,19
2023-11-03,2023-11,pension,128,Alberto Campo Manuel,empresa,50,2766,61.0,20.333333333333332,3,chicharron_cerdo,menu,16.0,8.96,2,32.0,14.079999999999998,postre,1,61.0,20.33,25.49,chaufa_pollo,19
2023-11-04,2023-11,local,114,Maximiliano Medina-Pino,ocasional,38,171,46.0,15.333333333333334,1,arroz_con_pollo,pollo,12.0,7.23,1,12.0,4.77,nada,5,281.0,22.77,102.85,chaufa_pollo,19
2023-11-04,2023-11,local,114,Maximiliano Medina-Pino,ocasional,38,171,46.0,15.333333333333334,25,bistec_a_lo_pobre,carne,20.0,13.05,1,20.0,6.949999999999999,gaseosa,5,281.0,22.77,102.85,chaufa_pollo,19
2023-11-04,2023-11,local,114,Maximiliano Medina-Pino,ocasional,38,171,46.0,15.333333333333334,21,tallarin_verde,pasta,14.0,9.35,1,14.0,4.65,postre,5,281.0,22.77,102.85,chaufa_pollo,19
2023-11-04,2023-11,local,305,Lino Escalona Iriarte,empresa,52,609,34.0,34.0,6,trucha_frita,pescado,17.0,11.43,2,34.0,11.14,postre,5,281.0,22.77,102.85,chaufa_pollo,19
2023-11-04,2023-11,pension,24,Alfonso Cantero Briones,ocasional,22,662,31.0,15.5,14,arroz_a_la_cubana,arroz,16.0,10.9,1,16.0,5.1,nada,2,51.0,17.75,19.82,chaufa_pollo,19
2023-11-04,2023-11,pension,24,Alfonso Cantero Briones,ocasional,22,662,31.0,15.5,18,chanfainita,menu,15.0,9.56,1,15.0,5.4399999999999995,nada,2,51.0,17.75,19.82,chaufa_pollo,19
2023-11-04,2023-11,pension,103,Bibiana Marina Garay Heredia,empresa,59,1677,20.0,20.0,22,adobo_cerdo,menu,20.0,10.72,1,20.0,9.28,gaseosa,2,51.0,17.75,19.82,chaufa_pollo,19
2023-11-04,2023-11,local,38,Isa Acevedo Portillo,empresa,68,1711,96.0,24.0,4,lomo_saltado,carne,13.0,7.75,1,13.0,5.25,gaseosa,5,281.0,22.77,102.85,chaufa_pollo,19
2023-11-04,2023-11,local,38,Isa Acevedo Portillo,empresa,68,1711,96.0,24.0,27,escabeche_pescado,pescado,17.0,10.73,2,34.0,12.54,gaseosa,5,281.0,22.77,102.85,chaufa_pollo,19
2023-11-04,2023-11,local,38,Isa Acevedo Portillo,empresa,68,1711,96.0,24.0,30,fetuccini_alfredo,pasta,17.0,9.76,1,17.0,7.24,gaseosa,5,281.0,22.77,102.85,chaufa_pollo,19
2023-11-04,2023-11,local,38,Isa Acevedo Portillo,empresa,68,1711,96.0,24.0,8,tallarin_saltado,pasta,16.0,8.6,2,32.0,14.8,nada,5,281.0,22.77,102.85,chaufa_pollo,19
2023-11-04,2023-11,local,336,Vicenta Matas Sales,ocasional,69,1860,19.0,19.0,13,tortilla_verduras,menu,19.0,13.29,1,19.0,5.710000000000001,nada,5,281.0,22.77,102.85,chaufa_pollo,19
2023-11-04,2023-11,local,369,Saturnino Isern Morell,ocasional,18,2118,86.0,21.5,21,tallarin_verde,pasta,14.0,9.35,1,14.0,4.65,gaseosa,5,281.0,22.77,102.85,chaufa_pollo,19
2023-11-04,2023-11,local,369,Saturnino Isern Morell,ocasional,18,2118,86.0,21.5,9,chaufa_pollo,pollo,20.0,13.06,2,40.0,13.879999999999999,gaseosa,5,281.0,22.77,102.85,chaufa_pollo,19
2023-11-04,2023-11,local,369,Saturnino Isern Morell,ocasional,18,2118,86.0,21.5,11,estofado_res,carne,18.0,11.38,1,18.0,6.619999999999999,gaseosa,5,281.0,22.77,102.85,chaufa_pollo,19
2023-11-04,2023-11,local,369,Saturnino Isern Morell,ocasional,18,2118,86.0,21.5,21,tallarin_verde,pasta,14.0,9.35,1,14.0,4.65,nada,5,281.0,22.77,102.85,chaufa_pollo,19
2023-11-05,2023-11,local,63,Eloísa Uría Marí,empresa,48,342,18.0,18.0,15,churrasco_res,carne,18.0,10.4,1,18.0,7.6,postre,3,81.0,22.17,30.56,chaufa_pollo,19
2023-11-05,2023-11,pension,345,Heriberto del Recio,ocasional,46,634,16.0,16.0,14,arroz_a_la_cubana,arroz,16.0,10.9,1,16.0,5.1,postre,3,102.0,16.78,38.37,chaufa_pollo,19
2023-11-05,2023-11,pension,141,Calixta de Llano,empresa,27,820,34.0,17.0,13,tortilla_verduras,menu,19.0,13.29,1,19.0,5.710000000000001,postre,3,102.0,16.78,38.37,chaufa_pollo,19
2023-11-05,2023-11,pension,141,Calixta de Llano,empresa,27,820,34.0,17.0,17,carapulcra,menu,15.0,8.53,1,15.0,6.470000000000001,postre,3,102.0,16.78,38.37,chaufa_pollo,19
2023-11-05,2023-11,local,151,Carmen Gual Carballo,empresa,29,2113,34.0,34.0,5,alberjita_guiso,menu,17.0,11.86,2,34.0,10.280000000000001,gaseosa,3,81.0,22.17,30.56,chaufa_pollo,19
2023-11-05,2023-11,pension,40,Elías Goñi Camps,empresa,69,2593,52.0,17.333333333333332,4,lomo_saltado,carne,13.0,7.75,1,13.0,5.25,nada,3,102.0,16.78,38.37,chaufa_pollo,19
2023-11-05,2023-11,pension,40,Elías Goñi Camps,empresa,69,2593,52.0,17.333333333333332,23,cau_cau,menu,13.0,7.72,1,13.0,5.28,postre,3,102.0,16.78,38.37,chaufa_pollo,19
2023-11-05,2023-11,pension,40,Elías Goñi Camps,empresa,69,2593,52.0,17.333333333333332,23,cau_cau,menu,13.0,7.72,2,26.0,10.56,nada,3,102.0,16.78,38.37,chaufa_pollo,19
2023-11-05,2023-11,local,264,Godofredo Victoriano Lopez Pintor,ocasional,23,2865,29.0,14.5,23,cau_cau,menu,13.0,7.72,1,13.0,5.28,nada,3,81.0,22.17,30.56,chaufa_pollo,19
2023-11-05,2023-11,local,264,Godofredo Victoriano Lopez Pintor,ocasional,23,2865,29.0,14.5,8,tallarin_saltado,pasta,16.0,8.6,1,16.0,7.4,nada,3,81.0,22.17,30.56,chaufa_pollo,19
2023-11-06,2023-11,pension,121,Jordán Corral,ocasional,44,195,36.0,18.0,19,seco_de_res,carne,19.0,12.94,1,19.0,6.0600000000000005,nada,3,109.0,17.67,39.24,chaufa_pollo,19
2023-11-06,2023-11,pension,121,Jordán Corral,ocasional,44,195,36.0,18.0,27,escabeche_pescado,pescado,17.0,10.73,1,17.0,6.27,gaseosa,3,109.0,17.67,39.24,chaufa_pollo,19
2023-11-06,2023-11,pension,306,Víctor Fiol Luís,ocasional,46,860,16.0,16.0,14,arroz_a_la_cubana,arroz,16.0,10.9,1,16.0,5.1,nada,3,109.0,17.67,39.24,chaufa_pollo,19
2023-11-06,2023-11,pension,188,Gaspar Primitivo Paz Esteban,empresa,33,903,57.0,19.0,8,tallarin_saltado,pasta,16.0,8.6,1,16.0,7.4,gaseosa,3,109.0,17.67,39.24,chaufa_pollo,19
2023-11-06,2023-11,pension,188,Gaspar Primitivo Paz Esteban,empresa,33,903,57.0,19.0,27,escabeche_pescado,pescado,17.0,10.73,1,17.0,6.27,postre,3,109.0,17.67,39.24,chaufa_pollo,19
2023-11-06,2023-11,pension,188,Gaspar Primitivo Paz Esteban,empresa,33,903,57.0,19.0,10,milanesa_pollo,pollo,12.0,7.93,2,24.0,8.14,postre,3,109.0,17.67,39.24,chaufa_pollo,19
2023-11-07,2023-11,local,319,Damián del Roman,ocasional,32,382,46.0,23.0,20,seco_de_pollo,pollo,17.0,10.22,2,34.0,13.559999999999999,postre,1,46.0,23.0,18.16,chaufa_pollo,19
2023-11-07,2023-11,local,319,Damián del Roman,ocasional,32,382,46.0,23.0,16,pollo_broaster,pollo,12.0,7.4,1,12.0,4.6,postre,1,46.0,23.0,18.16,chaufa_pollo,19
2023-11-07,2023-11,pension,102,Clementina Haro-Ayllón,ocasional,55,1650,17.0,17.0,27,escabeche_pescado,pescado,17.0,10.73,1,17.0,6.27,gaseosa,2,111.0,20.25,40.78,chaufa_pollo,19
2023-11-07,2023-11,pension,257,María Pilar Nogués Sacristán,empresa,27,2160,94.0,23.5,30,fetuccini_alfredo,pasta,17.0,9.76,1,17.0,7.24,postre,2,111.0,20.25,40.78,chaufa_pollo,19
2023-11-07,2023-11,pension,257,María Pilar Nogués Sacristán,empresa,27,2160,94.0,23.5,4,lomo_saltado,carne,13.0,7.75,1,13.0,5.25,postre,2,111.0,20.25,40.78,chaufa_pollo,19
2023-11-07,2023-11,pension,257,María Pilar Nogués Sacristán,empresa,27,2160,94.0,23.5,10,milanesa_pollo,pollo,12.0,7.93,2,24.0,8.14,nada,2,111.0,20.25,40.78,chaufa_pollo,19
2023-11-07,2023-11,pension,257,María Pilar Nogués Sacristán,empresa,27,2160,94.0,23.5,9,chaufa_pollo,pollo,20.0,13.06,2,40.0,13.879999999999999,nada,2,111.0,20.25,40.78,chaufa_pollo,19
2023-11-08,2023-11,local,235,Geraldo Morales Duran,empresa,61,649,32.0,32.0,14,arroz_a_la_cubana,arroz,16.0,10.9,2,32.0,10.2,postre,2,77.0,27.25,25.77,chaufa_pollo,19
2023-11-08,2023-11,pension,39,Cebrián Jose Angel Escamilla Folch,empresa,65,825,38.0,38.0,19,seco_de_res,carne,19.0,12.94,2,38.0,12.120000000000001,postre,3,132.0,27.56,46.03,chaufa_pollo,19
2023-11-08,2023-11,local,349,Graciela Andrés Villalba,empresa,70,2300,45.0,22.5,21,tallarin_verde,pasta,14.0,9.35,2,28.0,9.3,postre,2,77.0,27.25,25.77,chaufa_pollo,19
2023-11-08,2023-11,local,349,Graciela Andrés Villalba,empresa,70,2300,45.0,22.5,27,escabeche_pescado,pescado,17.0,10.73,1,17.0,6.27,nada,2,77.0,27.25,25.77,chaufa_pollo,19
2023-11-08,2023-11,pension,142,Nacho Miranda,ocasional,46,2504,20.0,20.0,9,chaufa_pollo,pollo,20.0,13.06,1,20.0,6.9399999999999995,gaseosa,3,132.0,27.56,46.03,chaufa_pollo,19
2023-11-08,2023-11,pension,186,Cosme Mayol Aguiló,ocasional,67,2788,74.0,24.666666666666668,13,tortilla_verduras,menu,19.0,13.29,1,19.0,5.710000000000001,postre,3,132.0,27.56,46.03,chaufa_pollo,19
2023-11-08,2023-11,pension,186,Cosme Mayol Aguiló,ocasional,67,2788,74.0,24.666666666666668,15,churrasco_res,carne,18.0,10.4,2,36.0,15.2,gaseosa,3,132.0,27.56,46.03,chaufa_pollo,19
2023-11-08,2023-11,pension,186,Cosme Mayol Aguiló,ocasional,67,2788,74.0,24.666666666666668,19,seco_de_res,carne,19.0,12.94,1,19.0,6.0600000000000005,postre,3,132.0,27.56,46.03,chaufa_pollo,19
2023-11-09,2023-11,pension,44,Catalina Ortega Carreño,empresa,45,862,19.0,19.0,19,seco_de_res,carne,19.0,12.94,1,19.0,6.0600000000000005,postre,4,110.0,15.96,41.85,chaufa_pollo,19
2023-11-09,2023-11,pension,17,Humberto Juan Sales,ocasional,28,909,46.0,15.333333333333334,28,higado_encebollado,menu,15.0,8.57,1,15.0,6.43,nada,4,110.0,15.96,41.85,chaufa_pollo,19
2023-11-09,2023-11,pension,17,Humberto Juan Sales,ocasional,28,909,46.0,15.333333333333334,23,cau_cau,menu,13.0,7.72,1,13.0,5.28,gaseosa,4,110.0,15.96,41.85,chaufa_pollo,19
2023-11-09,2023-11,pension,17,Humberto Juan Sales,ocasional,28,909,46.0,15.333333333333334,11,estofado_res,carne,18.0,11.38,1,18.0,6.619999999999999,nada,4,110.0,15.96,41.85,chaufa_pollo,19
2023-11-09,2023-11,local,7,Ileana Castells Amor,ocasional,31,1751,72.0,24.0,26,salchipapa,fast_food,14.0,9.65,1,14.0,4.35,nada,1,72.0,24.0,26.27,chaufa_pollo,19
2023-11-09,2023-11,local,7,Ileana Castells Amor,ocasional,31,1751,72.0,24.0,24,arroz_con_mariscos,pescado,16.0,10.32,2,32.0,11.36,postre,1,72.0,24.0,26.27,chaufa_pollo,19
2023-11-09,2023-11,local,7,Ileana Castells Amor,ocasional,31,1751,72.0,24.0,23,cau_cau,menu,13.0,7.72,2,26.0,10.56,nada,1,72.0,24.0,26.27,chaufa_pollo,19
2023-11-09,2023-11,pension,196,Xavier Valenciano Saavedra,empresa,28,2103,14.0,14.0,12,ensalada_rusa,ensalada,14.0,9.02,1,14.0,4.98,postre,4,110.0,15.96,41.85,chaufa_pollo,19
2023-11-09,2023-11,pension,111,Inés Arnal Cabanillas,ocasional,36,2259,31.0,15.5,3,chicharron_cerdo,menu,16.0,8.96,1,16.0,7.039999999999999,nada,4,110.0,15.96,41.85,chaufa_pollo,19
2023-11-09,2023-11,pension,111,Inés Arnal Cabanillas,ocasional,36,2259,31.0,15.5,18,chanfainita,menu,15.0,9.56,1,15.0,5.4399999999999995,gaseosa,4,110.0,15.96,41.85,chaufa_pollo,19
2023-11-10,2023-11,pension,233,Calixta Sainz Arteaga,ocasional,43,610,19.0,19.0,19,seco_de_res,carne,19.0,12.94,1,19.0,6.0600000000000005,postre,4,86.0,17.0,29.4,chaufa_pollo,19
2023-11-10,2023-11,local,359,Tiburcio Busquets Vall,empresa,33,703,19.0,19.0,13,tortilla_verduras,menu,19.0,13.29,1,19.0,5.710000000000001,nada,4,131.0,18.75,46.61,chaufa_pollo,19
2023-11-10,2023-11,pension,3,Primitivo Vicens Valencia,ocasional,62,856,14.0,14.0,26,salchipapa,fast_food,14.0,9.65,1,14.0,4.35,postre,4,86.0,17.0,29.4,chaufa_pollo,19
2023-11-10,2023-11,pension,171,Belén Ainara Guerrero Bárcena,empresa,48,1100,36.0,18.0,10,milanesa_pollo,pollo,12.0,7.93,2,24.0,8.14,postre,4,86.0,17.0,29.4,chaufa_pollo,19
2023-11-10,2023-11,pension,171,Belén Ainara Guerrero Bárcena,empresa,48,1100,36.0,18.0,10,milanesa_pollo,pollo,12.0,7.93,1,12.0,4.07,postre,4,86.0,17.0,29.4,chaufa_pollo,19
2023-11-10,2023-11,local,52,Eligia Cobos-Seco,empresa,27,1166,30.0,15.0,10,milanesa_pollo,pollo,12.0,7.93,1,12.0,4.07,postre,4,131.0,18.75,46.61,chaufa_pollo,19
2023-11-10,2023-11,local,52,Eligia Cobos-Seco,empresa,27,1166,30.0,15.0,15,churrasco_res,carne,18.0,10.4,1,18.0,7.6,postre,4,131.0,18.75,46.61,chaufa_pollo,19
2023-11-10,2023-11,local,310,Chelo Tirado Carranza,ocasional,63,1861,51.0,25.5,18,chanfainita,menu,15.0,9.56,1,15.0,5.4399999999999995,nada,4,131.0,18.75,46.61,chaufa_pollo,19
2023-11-10,2023-11,local,310,Chelo Tirado Carranza,ocasional,63,1861,51.0,25.5,11,estofado_res,carne,18.0,11.38,2,36.0,13.239999999999998,gaseosa,4,131.0,18.75,46.61,chaufa_pollo,19
2023-11-10,2023-11,local,261,Graciana Rius Ferrer,ocasional,48,1873,31.0,15.5,6,trucha_frita,pescado,17.0,11.43,1,17.0,5.57,postre,4,131.0,18.75,46.61,chaufa_pollo,19
2023-11-10,2023-11,local,261,Graciana Rius Ferrer,ocasional,48,1873,31.0,15.5,12,ensalada_rusa,ensalada,14.0,9.02,1,14.0,4.98,nada,4,131.0,18.75,46.61,chaufa_pollo,19
2023-11-10,2023-11,pension,114,Maximiliano Medina-Pino,ocasional,38,2969,17.0,17.0,20,seco_de_pollo,pollo,17.0,10.22,1,17.0,6.779999999999999,postre,4,86.0,17.0,29.4,chaufa_pollo,19
2023-11-11,2023-11,local,38,Isa Acevedo Portillo,empresa,68,1912,26.0,26.0,23,cau_cau,menu,13.0,7.72,2,26.0,10.56,nada,1,26.0,26.0,10.56,chaufa_pollo,19
2023-11-11,2023-11,pension,138,Nydia Ortuño,ocasional,56,2045,18.0,18.0,11,estofado_res,carne,18.0,11.38,1,18.0,6.619999999999999,postre,1,18.0,18.0,6.62,chaufa_pollo,19
2023-11-12,2023-11,local,208,Noé Cañete Pablo,empresa,43,255,28.0,28.0,21,tallarin_verde,pasta,14.0,9.35,2,28.0,9.3,postre,1,28.0,28.0,9.3,chaufa_pollo,19
2023-11-12,2023-11,pension,121,Jordán Corral,ocasional,44,1411,67.0,22.333333333333332,15,churrasco_res,carne,18.0,10.4,2,36.0,15.2,postre,1,67.0,22.33,27.29,chaufa_pollo,19
2023-11-12,2023-11,pension,121,Jordán Corral,ocasional,44,1411,67.0,22.333333333333332,29,sudado_pescado,pescado,16.0,9.35,1,16.0,6.65,postre,1,67.0,22.33,27.29,chaufa_pollo,19
2023-11-12,2023-11,pension,121,Jordán Corral,ocasional,44,1411,67.0,22.333333333333332,18,chanfainita,menu,15.0,9.56,1,15.0,5.4399999999999995,nada,1,67.0,22.33,27.29,chaufa_pollo,19
2023-11-13,2023-11,local,97,Albano Asensio Juliá,ocasional,50,1918,64.0,16.0,21,tallarin_verde,pasta,14.0,9.35,1,14.0,4.65,gaseosa,2,100.0,26.0,35.92,chaufa_pollo,19
2023-11-13,2023-11,local,97,Albano Asensio Juliá,ocasional,50,1918,64.0,16.0,24,arroz_con_mariscos,pescado,16.0,10.32,1,16.0,5.68,gaseosa,2,100.0,26.0,35.92,chaufa_pollo,19
2023-11-13,2023-11,local,97,Albano Asensio Juliá,ocasional,50,1918,64.0,16.0,20,seco_de_pollo,pollo,17.0,10.22,1,17.0,6.779999999999999,nada,2,100.0,26.0,35.92,chaufa_pollo,19
2023-11-13,2023-11,local,97,Albano Asensio Juliá,ocasional,50,1918,64.0,16.0,6,trucha_frita,pescado,17.0,11.43,1,17.0,5.57,postre,2,100.0,26.0,35.92,chaufa_pollo,19
2023-11-13,2023-11,local,252,Tatiana Guillén Sanz,empresa,61,2154,36.0,36.0,11,estofado_res,carne,18.0,11.38,2,36.0,13.239999999999998,gaseosa,2,100.0,26.0,35.92,chaufa_pollo,19
2023-11-13,2023-11,pension,254,Emma Lucía Mulet Lobo,ocasional,33,2837,15.0,15.0,17,carapulcra,menu,15.0,8.53,1,15.0,6.470000000000001,gaseosa,1,15.0,15.0,6.47,chaufa_pollo,19
2023-11-14,2023-11,local,84,Trinidad Izquierdo,empresa,22,728,48.0,24.0,21,tallarin_verde,pasta,14.0,9.35,1,14.0,4.65,gaseosa,2,126.0,21.75,42.96,chaufa_pollo,19
2023-11-14,2023-11,local,84,Trinidad Izquierdo,empresa,22,728,48.0,24.0,6,trucha_frita,pescado,17.0,11.43,2,34.0,11.14,gaseosa,2,126.0,21.75,42.96,chaufa_pollo,19
2023-11-14,2023-11,local,292,Adalberto Escolano Alcaraz,ocasional,22,1552,78.0,19.5,27,escabeche_pescado,pescado,17.0,10.73,1,17.0,6.27,postre,2,126.0,21.75,42.96,chaufa_pollo,19
2023-11-14,2023-11,local,292,Adalberto Escolano Alcaraz,ocasional,22,1552,78.0,19.5,4,lomo_saltado,carne,13.0,7.75,1,13.0,5.25,postre,2,126.0,21.75,42.96,chaufa_pollo,19
2023-11-14,2023-11,local,292,Adalberto Escolano Alcaraz,ocasional,22,1552,78.0,19.5,26,salchipapa,fast_food,14.0,9.65,2,28.0,8.7,nada,2,126.0,21.75,42.96,chaufa_pollo,19
2023-11-14,2023-11,local,292,Adalberto Escolano Alcaraz,ocasional,22,1552,78.0,19.5,25,bistec_a_lo_pobre,carne,20.0,13.05,1,20.0,6.949999999999999,postre,2,126.0,21.75,42.96,chaufa_pollo,19
2023-11-14,2023-11,pension,141,Calixta de Llano,empresa,27,2353,19.0,19.0,19,seco_de_res,carne,19.0,12.94,1,19.0,6.0600000000000005,postre,1,19.0,19.0,6.06,chaufa_pollo,19
2023-11-15,2023-11,pension,164,María Pilar Real-Arias,empresa,69,2361,20.0,20.0,9,chaufa_pollo,pollo,20.0,13.06,1,20.0,6.9399999999999995,gaseosa,1,20.0,20.0,6.94,chaufa_pollo,19
2023-11-16,2023-11,local,353,Norberto Mármol Bosch,ocasional,45,1720,15.0,15.0,18,chanfainita,menu,15.0,9.56,1,15.0,5.4399999999999995,nada,1,15.0,15.0,5.44,chaufa_pollo,19
2023-11-17,2023-11,local,47,Matías del Rivas,ocasional,60,678,16.0,16.0,8,tallarin_saltado,pasta,16.0,8.6,1,16.0,7.4,gaseosa,1,16.0,16.0,7.4,chaufa_pollo,19
2023-11-17,2023-11,pension,52,Eligia Cobos-Seco,empresa,27,2042,24.0,24.0,16,pollo_broaster,pollo,12.0,7.4,2,24.0,9.2,postre,2,38.0,19.0,14.18,chaufa_pollo,19
2023-11-17,2023-11,pension,247,Inés Ayllón Gutierrez,empresa,27,2286,14.0,14.0,12,ensalada_rusa,ensalada,14.0,9.02,1,14.0,4.98,gaseosa,2,38.0,19.0,14.18,chaufa_pollo,19
2023-11-18,2023-11,local,63,Eloísa Uría Marí,empresa,48,814,12.0,12.0,1,arroz_con_pollo,pollo,12.0,7.23,1,12.0,4.77,gaseosa,2,90.0,15.75,35.34,chaufa_pollo,19
2023-11-18,2023-11,local,180,Carmelo Apolinar Villalba Lucas,empresa,34,902,78.0,19.5,4,lomo_saltado,carne,13.0,7.75,1,13.0,5.25,postre,2,90.0,15.75,35.34,chaufa_pollo,19
2023-11-18,2023-11,local,180,Carmelo Apolinar Villalba Lucas,empresa,34,902,78.0,19.5,12,ensalada_rusa,ensalada,14.0,9.02,1,14.0,4.98,postre,2,90.0,15.75,35.34,chaufa_pollo,19
2023-11-18,2023-11,local,180,Carmelo Apolinar Villalba Lucas,empresa,34,902,78.0,19.5,20,seco_de_pollo,pollo,17.0,10.22,1,17.0,6.779999999999999,gaseosa,2,90.0,15.75,35.34,chaufa_pollo,19
2023-11-18,2023-11,local,180,Carmelo Apolinar Villalba Lucas,empresa,34,902,78.0,19.5,20,seco_de_pollo,pollo,17.0,10.22,2,34.0,13.559999999999999,nada,2,90.0,15.75,35.34,chaufa_pollo,19
2023-11-19,2023-11,pension,282,Octavia del Cano,ocasional,65,168,38.0,19.0,13,tortilla_verduras,menu,19.0,13.29,1,19.0,5.710000000000001,nada,2,69.0,17.25,22.9,chaufa_pollo,19
