fecha,mes,modalidad,id_cliente,nombre_cliente,tipo_cliente,edad,id_ticket,total_ticket,ticket_promedio_ticket,id_plato,nombre_plato,categoria_plato,precio_plato,costo_plato,cantidad,subtotal,margen_linea,extra,num_clientes,ventas_totales_dia,ticket_promedio_dia,margen_total_dia,plato_top_mes,cant_top_mes,margen_plato,rotacion_code,margen_plato_real,margen_plato_pred,ticket_dia_real,ticket_dia_pred,rotacion_real,rotacion_pred
2023-09-25,2023-09,pension,140,Reinaldo Bello Sastre,ocasional,47,2955,65.0,21.666666666666668,18,chanfainita,menu,15.0,9.56,2,30.0,10.88,postre,4,140.0,16.83,50.18,milanesa_pollo,17,10.879999999999999,1,10.879999999999999,13.138547486033515,16.83,20.821731843575414,1,1
2023-04-17,2023-04,local,380,Balduino León Luna,empresa,21,312,69.0,23.0,15,churrasco_res,carne,18.0,10.4,2,36.0,15.2,nada,4,115.0,17.25,44.05,chicharron_cerdo,19,15.2,1,15.2,13.138547486033515,17.25,20.821731843575414,1,1
2023-01-21,2023-01,pension,29,Cayetano Mendez Calvet,empresa,33,2097,34.0,17.0,26,salchipapa,fast_food,14.0,9.65,1,14.0,4.35,gaseosa,3,122.0,17.5,45.43,tallarin_verde,13,4.35,1,4.35,4.736571428571428,17.5,20.960571428571427,1,1
2024-04-06,2024-04,local,320,Sarita Miralles Briones,empresa,67,2465,93.0,23.25,18,chanfainita,menu,15.0,9.56,2,30.0,10.88,gaseosa,3,125.0,18.42,46.3,trucha_frita,15,10.879999999999999,1,10.879999999999999,13.138547486033515,18.42,20.821731843575414,1,1
2023-08-23,2023-08,pension,294,Ale Quintero Zabaleta,ocasional,58,1582,90.0,22.5,24,arroz_con_mariscos,pescado,16.0,10.32,1,16.0,5.68,postre,1,90.0,22.5,35.38,adobo_cerdo,17,5.68,1,5.68,6.008469945355177,22.5,19.450819672131143,1,1
2023-05-21,2023-05,local,164,María Pilar Real-Arias,empresa,69,1342,93.0,31.0,15,churrasco_res,carne,18.0,10.4,2,36.0,15.2,nada,2,113.0,25.5,41.61,arroz_a_la_cubana,17,15.2,1,15.2,13.027096774193549,25.5,27.65387096774193,1,1
2024-05-31,2024-05,local,200,Iván Ciro Segovia Hoyos,ocasional,59,2683,19.0,19.0,19,seco_de_res,carne,19.0,12.94,1,19.0,6.0600000000000005,postre,1,19.0,19.0,6.06,higado_encebollado,16,6.0600000000000005,1,6.0600000000000005,6.150111111111106,19.0,16.733333333333334,1,1
2024-10-11,2024-10,local,317,Luna Estrella Gimenez Cervera,empresa,45,1145,43.0,21.5,23,cau_cau,menu,13.0,7.72,2,26.0,10.56,gaseosa,3,122.0,23.17,44.41,tallarin_saltado,13,10.56,1,10.56,9.83032258064516,23.17,19.274193548387096,1,1
2023-01-19,2023-01,local,318,Asdrubal Andres Peñas,ocasional,51,1444,75.0,18.75,11,estofado_res,carne,18.0,11.38,1,18.0,6.619999999999999,gaseosa,2,109.0,26.38,38.84,tallarin_verde,13,6.619999999999999,1,6.619999999999999,6.008469945355177,26.38,19.450819672131143,1,1
2024-01-07,2024-01,local,277,Isabel Heredia-Elías,empresa,54,1144,34.0,17.0,30,fetuccini_alfredo,pasta,17.0,9.76,1,17.0,7.24,gaseosa,2,86.0,21.5,29.58,trucha_frita,15,7.24,1,7.24,6.373737113402062,21.5,18.12618556701031,1,1
2023-09-30,2023-09,local,271,Juan Marqués Guzmán,ocasional,19,164,30.0,15.0,3,chicharron_cerdo,menu,16.0,8.96,1,16.0,7.039999999999999,gaseosa,1,30.0,15.0,11.39,milanesa_pollo,17,7.039999999999999,1,7.039999999999999,6.044653465346533,15.0,15.574257425742575,1,1
2024-05-10,2024-05,local,95,Sergio Cabo Nadal,ocasional,62,873,50.0,25.0,25,bistec_a_lo_pobre,carne,20.0,13.05,1,20.0,6.949999999999999,postre,4,119.0,23.5,46.62,higado_encebollado,16,6.949999999999999,1,6.949999999999999,6.945454545454542,23.5,20.24987012987012,1,1
2024-09-17,2024-09,pension,306,Víctor Fiol Luís,ocasional,46,2032,48.0,16.0,24,arroz_con_mariscos,pescado,16.0,10.32,1,16.0,5.68,postre,3,108.0,18.67,38.49,arroz_a_la_cubana,14,5.68,1,5.68,6.341388888888893,18.67,19.724907407407407,1,1
2023-06-20,2023-06,pension,103,Bibiana Marina Garay Heredia,empresa,59,2127,27.0,13.5,26,salchipapa,fast_food,14.0,9.65,1,14.0,4.35,gaseosa,5,146.0,22.8,53.62,arroz_con_mariscos,15,4.35,1,4.35,4.783606557377046,22.8,19.11043715846994,1,1
2023-06-10,2023-06,pension,53,Carlito Alarcón Aguiló,empresa,33,2907,13.0,13.0,23,cau_cau,menu,13.0,7.72,1,13.0,5.28,gaseosa,2,48.0,15.25,18.17,arroz_con_mariscos,15,5.28,1,5.28,4.843,15.25,17.95,1,1
2024-12-15,2024-12,local,35,Rosa María Vergara Santana,empresa,34,1446,48.0,24.0,29,sudado_pescado,pescado,16.0,9.35,2,32.0,13.3,postre,2,88.0,32.0,37.54,alberjita_guiso,19,13.3,1,13.3,13.138547486033515,32.0,20.821731843575414,1,1
2023-10-07,2023-10,local,173,Julián de Báez,ocasional,58,2446,13.0,13.0,4,lomo_saltado,carne,13.0,7.75,1,13.0,5.25,postre,2,33.0,16.5,12.2,bistec_a_lo_pobre,17,5.25,1,5.25,4.936749999999998,16.5,14.848249999999998,1,1
2023-10-25,2023-10,pension,352,María Ángeles Villanueva,empresa,69,42,50.0,16.666666666666668,4,lomo_saltado,carne,13.0,7.75,1,13.0,5.25,nada,3,102.0,22.89,44.93,bistec_a_lo_pobre,17,5.25,1,5.25,4.736571428571428,22.89,20.960571428571427,1,1
2024-04-16,2024-04,pension,74,Amador Vélez,ocasional,23,746,20.0,20.0,25,bistec_a_lo_pobre,carne,20.0,13.05,1,20.0,6.949999999999999,nada,4,110.0,20.25,41.42,trucha_frita,15,6.949999999999999,1,6.949999999999999,6.945454545454542,20.25,20.24987012987012,1,1
2024-02-15,2024-02,local,68,Dafne Comas Diaz,ocasional,22,2435,12.0,12.0,10,milanesa_pollo,pollo,12.0,7.93,1,12.0,4.07,nada,3,64.0,21.33,22.81,arroz_a_la_cubana,20,4.07,1,4.07,4.762080000000002,21.33,16.984960000000004,1,1
2023-04-19,2023-04,local,219,Ester Falcó-Ballester,empresa,48,2180,24.0,24.0,16,pollo_broaster,pollo,12.0,7.4,2,24.0,9.2,gaseosa,2,41.0,20.5,16.44,chicharron_cerdo,19,9.2,1,9.2,8.912,20.5,21.7,1,1
2023-12-18,2023-12,pension,339,Dimas Bermejo,ocasional,36,1656,76.0,25.333333333333332,22,adobo_cerdo,menu,20.0,10.72,2,40.0,18.56,postre,4,208.0,18.35,82.7,adobo_cerdo,17,18.56,1,18.56,18.56,18.35,21.035454545454545,1,1
2023-01-21,2023-01,pension,121,Jordán Corral,ocasional,44,2759,51.0,17.0,14,arroz_a_la_cubana,arroz,16.0,10.9,1,16.0,5.1,gaseosa,3,122.0,17.5,45.43,tallarin_verde,13,5.1,1,5.1,6.341388888888893,17.5,19.724907407407407,1,1
2023-12-14,2023-12,pension,239,Martin Paniagua Falcón,empresa,34,2107,28.0,14.0,3,chicharron_cerdo,menu,16.0,8.96,1,16.0,7.039999999999999,nada,1,28.0,14.0,11.81,adobo_cerdo,17,7.039999999999999,1,7.039999999999999,4.936749999999998,14.0,14.848249999999998,1,1
2024-01-27,2024-01,pension,309,Simón Tirado Ramírez,empresa,50,1689,15.0,15.0,28,higado_encebollado,menu,15.0,8.57,1,15.0,6.43,gaseosa,5,203.0,19.9,73.89,trucha_frita,15,6.43,1,6.43,6.341388888888893,19.9,19.724907407407407,1,1
2024-08-05,2024-08,local,316,Mireia Carreras Rico,ocasional,59,229,48.0,24.0,6,trucha_frita,pescado,17.0,11.43,2,34.0,11.14,postre,3,98.0,19.0,34.67,seco_de_res,13,11.14,1,11.14,11.14921052631579,19.0,21.19315789473684,1,1
2023-05-18,2023-05,pension,210,Andrés Sosa-Arco,ocasional,41,2264,15.0,15.0,28,higado_encebollado,menu,15.0,8.57,1,15.0,6.43,gaseosa,1,15.0,15.0,6.43,arroz_a_la_cubana,17,6.43,1,6.43,6.044653465346533,15.0,15.574257425742575,1,1
2024-11-30,2024-11,local,141,Calixta de Llano,empresa,27,561,34.0,17.0,30,fetuccini_alfredo,pasta,17.0,9.76,1,17.0,7.24,gaseosa,6,181.0,21.22,67.9,alberjita_guiso,17,7.24,1,7.24,6.341388888888893,21.22,19.724907407407407,1,1
2023-06-15,2023-06,local,72,Leticia Benavente-Narváez,ocasional,69,2586,17.0,17.0,5,alberjita_guiso,menu,17.0,11.86,1,17.0,5.140000000000001,nada,2,29.0,14.5,9.74,arroz_con_mariscos,15,5.140000000000001,1,5.140000000000001,6.150111111111106,14.5,16.733333333333334,1,1
2024-11-12,2024-11,pension,103,Bibiana Marina Garay Heredia,empresa,59,1117,52.0,17.333333333333332,6,trucha_frita,pescado,17.0,11.43,1,17.0,5.57,gaseosa,3,141.0,20.61,52.86,alberjita_guiso,17,5.57,1,5.57,6.341388888888893,20.61,19.724907407407407,1,1
2024-01-20,2024-01,local,271,Juan Marqués Guzmán,ocasional,19,1563,40.0,20.0,9,chaufa_pollo,pollo,20.0,13.06,1,20.0,6.9399999999999995,gaseosa,4,118.0,18.5,43.42,trucha_frita,15,6.9399999999999995,1,6.9399999999999995,6.945454545454542,18.5,20.24987012987012,1,1
2024-06-13,2024-06,local,217,Lucía Bonet-Pulido,ocasional,44,2670,30.0,30.0,18,chanfainita,menu,15.0,9.56,2,30.0,10.88,postre,6,240.0,24.08,84.44,lomo_saltado,13,10.879999999999999,1,10.879999999999999,12.519731543624157,24.08,24.128255033557043,1,1
2023-02-09,2023-02,local,55,Josué Sergio Ruano Guerra,ocasional,67,1452,79.0,26.333333333333332,30,fetuccini_alfredo,pasta,17.0,9.76,1,17.0,7.24,postre,2,96.0,21.67,36.37,salchipapa,13,7.24,1,7.24,5.9287499999999955,21.67,21.824078947368424,1,1
2023-04-04,2023-04,pension,2,Eufemia Duque,empresa,53,1254,33.0,16.5,2,frejol_con_pescado,pescado,17.0,10.41,1,17.0,6.59,nada,1,33.0,16.5,12.49,chicharron_cerdo,19,6.59,1,6.59,6.150111111111106,16.5,16.733333333333334,1,1
2023-12-24,2023-12,local,349,Graciela Andrés Villalba,empresa,70,2711,38.0,19.0,1,arroz_con_pollo,pollo,12.0,7.23,1,12.0,4.77,nada,4,130.0,16.46,46.73,adobo_cerdo,17,4.77,1,4.77,5.863881856540088,16.46,21.201603375527434,1,1
2023-01-19,2023-01,local,318,Asdrubal Andres Peñas,ocasional,51,1444,75.0,18.75,21,tallarin_verde,pasta,14.0,9.35,2,28.0,9.3,gaseosa,2,109.0,26.38,38.84,tallarin_verde,13,9.3,1,9.3,9.83032258064516,26.38,19.274193548387096,1,1
2023-08-20,2023-08,pension,354,Bernarda Haro Estrada,ocasional,35,526,78.0,19.5,2,frejol_con_pescado,pescado,17.0,10.41,1,17.0,6.59,postre,4,276.0,20.06,102.05,adobo_cerdo,17,6.59,1,6.59,5.863881856540088,20.06,21.201603375527434,1,1
2023-09-12,2023-09,pension,189,Marcelino Briones Goñi,ocasional,67,630,52.0,26.0,20,seco_de_pollo,pollo,17.0,10.22,2,34.0,13.56,nada,4,116.0,22.5,44.79,milanesa_pollo,17,13.559999999999999,1,13.559999999999999,13.138547486033515,22.5,20.821731843575414,1,1
2023-06-18,2023-06,local,253,Claudia Guiomar Alonso Campo,empresa,37,35,32.0,16.0,23,cau_cau,menu,13.0,7.72,1,13.0,5.28,nada,5,139.0,19.4,50.64,arroz_con_mariscos,15,5.28,1,5.28,4.736571428571428,19.4,20.960571428571427,1,1
2024-06-26,2024-06,local,220,Edmundo Barrera Vélez,ocasional,62,93,70.0,23.333333333333332,24,arroz_con_mariscos,pescado,16.0,10.32,1,16.0,5.68,postre,1,70.0,23.33,26.52,lomo_saltado,13,5.68,1,5.68,6.008469945355177,23.33,19.450819672131143,1,1
2023-07-17,2023-07,local,309,Simón Tirado Ramírez,empresa,50,1195,76.0,19.0,28,higado_encebollado,menu,15.0,8.57,2,30.0,12.86,postre,5,241.0,18.1,93.89,tallarin_verde,19,12.86,1,12.86,13.138547486033515,18.1,20.821731843575414,1,1
2023-10-28,2023-10,pension,371,Rodrigo Amores Pérez,ocasional,24,466,79.0,19.75,23,cau_cau,menu,13.0,7.72,1,13.0,5.28,nada,1,79.0,19.75,28.24,bistec_a_lo_pobre,17,5.28,1,5.28,6.008469945355177,19.75,19.450819672131143,1,1
2023-07-17,2023-07,local,228,Graciano Egea Pinedo,ocasional,51,2653,29.0,14.5,28,higado_encebollado,menu,15.0,8.57,1,15.0,6.43,postre,5,241.0,18.1,93.89,tallarin_verde,19,6.43,1,6.43,6.341388888888893,18.1,19.724907407407407,1,1
2024-09-10,2024-09,local,155,Gilberto de Piña,empresa,53,1887,55.0,13.75,21,tallarin_verde,pasta,14.0,9.35,1,14.0,4.65,postre,3,94.0,17.58,34.27,arroz_a_la_cubana,14,4.65,1,4.65,4.762080000000002,17.58,16.984960000000004,1,1
2024-05-01,2024-05,pension,241,Fermín Delgado Oller,ocasional,42,2682,63.0,21.0,27,escabeche_pescado,pescado,17.0,10.73,2,34.0,12.54,nada,2,77.0,17.5,28.79,higado_encebollado,16,12.54,1,12.54,13.138547486033515,17.5,20.821731843575414,1,1
2024-06-23,2024-06,local,228,Graciano Egea Pinedo,ocasional,51,1710,19.0,19.0,19,seco_de_res,carne,19.0,12.94,1,19.0,6.0600000000000005,gaseosa,4,86.0,17.5,29.13,lomo_saltado,13,6.0600000000000005,1,6.0600000000000005,6.008469945355177,17.5,19.450819672131143,1,1
2023-06-28,2023-06,local,70,Hugo Morata Daza,ocasional,35,2333,107.0,26.75,29,sudado_pescado,pescado,16.0,9.35,2,32.0,13.3,nada,3,154.0,19.42,56.41,arroz_con_mariscos,15,13.3,1,13.3,13.138547486033515,19.42,20.821731843575414,1,1
2024-01-11,2024-01,pension,348,Virgilio Gutiérrez Girón,empresa,38,1415,33.0,16.5,5,alberjita_guiso,menu,17.0,11.86,1,17.0,5.140000000000001,gaseosa,2,63.0,15.75,24.05,trucha_frita,15,5.140000000000001,1,5.140000000000001,6.373737113402062,15.75,18.12618556701031,1,1
2023-02-19,2023-02,local,271,Juan Marqués Guzmán,ocasional,19,1111,56.0,18.666666666666668,1,arroz_con_pollo,pollo,12.0,7.23,1,12.0,4.77,nada,3,198.0,25.33,70.39,salchipapa,13,4.77,1,4.77,5.863881856540088,25.33,21.201603375527434,1,1
2024-12-01,2024-12,local,345,Heriberto del Recio,ocasional,46,2372,24.0,24.0,10,milanesa_pollo,pollo,12.0,7.93,2,24.0,8.14,nada,2,41.0,20.5,13.71,alberjita_guiso,19,8.14,1,8.14,8.912,20.5,21.7,1,1
2024-05-06,2024-05,pension,149,Xavier Chaparro Coloma,ocasional,23,697,13.0,13.0,23,cau_cau,menu,13.0,7.72,1,13.0,5.28,nada,3,47.0,15.67,16.88,higado_encebollado,16,5.28,1,5.28,4.843,15.67,17.95,1,1
2023-02-14,2023-02,local,152,Juan José Anguita,ocasional,59,55,16.0,16.0,3,chicharron_cerdo,menu,16.0,8.96,1,16.0,7.039999999999999,gaseosa,3,74.0,24.67,28.6,salchipapa,13,7.039999999999999,1,7.039999999999999,6.373737113402062,24.67,18.12618556701031,1,1
2023-03-29,2023-03,local,110,Sabina Jurado Calderón,empresa,37,2991,33.0,16.5,23,cau_cau,menu,13.0,7.72,1,13.0,5.28,gaseosa,5,146.0,16.5,53.86,aji_de_gallina,15,5.28,1,5.28,4.736571428571428,16.5,20.960571428571427,1,1
2024-08-27,2024-08,local,258,Nélida Gallart González,ocasional,34,2092,32.0,32.0,7,aji_de_gallina,menu,16.0,10.1,2,32.0,11.8,postre,1,32.0,32.0,11.8,seco_de_res,13,11.8,1,11.8,12.475555555555554,32.0,31.055555555555557,1,1
2024-03-02,2024-03,pension,336,Vicenta Matas Sales,ocasional,69,621,45.0,22.5,6,trucha_frita,pescado,17.0,11.43,1,17.0,5.57,gaseosa,1,45.0,22.5,15.53,milanesa_pollo,17,5.57,1,5.57,5.939473684210526,22.5,23.236842105263158,1,1
2023-12-17,2023-12,pension,216,Maximiliano de Valentín,empresa,62,147,32.0,16.0,15,churrasco_res,carne,18.0,10.4,1,18.0,7.6,postre,3,133.0,21.75,52.95,adobo_cerdo,17,7.6,1,7.6,6.341388888888893,21.75,19.724907407407407,1,1
2024-10-13,2024-10,local,171,Belén Ainara Guerrero Bárcena,empresa,48,742,66.0,33.0,20,seco_de_pollo,pollo,17.0,10.22,2,34.0,13.56,nada,2,111.0,24.0,45.61,tallarin_saltado,13,13.559999999999999,1,13.559999999999999,13.027096774193549,24.0,27.65387096774193,1,1
2024-07-13,2024-07,local,13,Camilo Vilar,ocasional,25,2222,17.0,17.0,27,escabeche_pescado,pescado,17.0,10.73,1,17.0,6.27,gaseosa,7,196.0,22.38,72.64,higado_encebollado,17,6.27,1,6.27,6.341388888888893,22.38,19.724907407407407,1,1
2024-07-27,2024-07,local,264,Godofredo Victoriano Lopez Pintor,ocasional,23,242,18.0,18.0,11,estofado_res,carne,18.0,11.38,1,18.0,6.619999999999999,postre,4,138.0,17.21,52.82,higado_encebollado,17,6.619999999999999,1,6.619999999999999,5.863881856540088,17.21,21.201603375527434,1,1
2023-12-22,2023-12,pension,232,Baudelio Priego Huerta,empresa,37,1592,97.0,24.25,23,cau_cau,menu,13.0,7.72,1,13.0,5.28,gaseosa,1,97.0,24.25,39.06,adobo_cerdo,17,5.28,1,5.28,5.943928571428573,24.25,25.8725,1,1
2024-08-09,2024-08,local,251,Poncio Vélez Moraleda,empresa,39,1840,47.0,23.5,17,carapulcra,menu,15.0,8.53,1,15.0,6.470000000000001,nada,2,64.0,20.25,21.81,seco_de_res,13,6.470000000000001,1,6.470000000000001,6.008469945355177,20.25,19.450819672131143,1,1
2024-12-05,2024-12,pension,142,Nacho Miranda,ocasional,46,1474,89.0,22.25,15,churrasco_res,carne,18.0,10.4,2,36.0,15.2,postre,4,234.0,18.38,88.47,alberjita_guiso,19,15.2,1,15.2,13.138547486033515,18.38,20.821731843575414,1,1
2023-10-12,2023-10,local,331,Coral de Valenzuela,empresa,63,500,51.0,17.0,24,arroz_con_mariscos,pescado,16.0,10.32,1,16.0,5.68,gaseosa,2,65.0,15.5,24.75,bistec_a_lo_pobre,17,5.68,1,5.68,6.373737113402062,15.5,18.12618556701031,1,1
2023-02-17,2023-02,local,168,Verónica Bolaños-Quintero,empresa,23,1998,17.0,17.0,27,escabeche_pescado,pescado,17.0,10.73,1,17.0,6.27,nada,3,56.0,18.67,22.08,salchipapa,13,6.27,1,6.27,6.373737113402062,18.67,18.12618556701031,1,1
2024-07-28,2024-07,pension,3,Primitivo Vicens Valencia,ocasional,62,1680,14.0,14.0,21,tallarin_verde,pasta,14.0,9.35,1,14.0,4.65,nada,2,32.0,16.0,11.27,higado_encebollado,17,4.65,1,4.65,4.936749999999998,16.0,14.848249999999998,1,1
2024-03-20,2024-03,pension,369,Saturnino Isern Morell,ocasional,18,2540,51.0,25.5,11,estofado_res,carne,18.0,11.38,2,36.0,13.239999999999998,gaseosa,2,83.0,28.75,33.01,milanesa_pollo,17,13.239999999999998,1,13.239999999999998,11.14921052631579,28.75,21.19315789473684,1,1
2023-05-23,2023-05,local,28,Custodio Carlos Zorrilla,empresa,21,1654,45.0,22.5,23,cau_cau,menu,13.0,7.72,1,13.0,5.28,postre,2,64.0,20.75,25.07,arroz_a_la_cubana,17,5.28,1,5.28,6.008469945355177,20.75,19.450819672131143,1,1
2024-12-05,2024-12,pension,196,Xavier Valenciano Saavedra,empresa,28,725,72.0,24.0,25,bistec_a_lo_pobre,carne,20.0,13.05,2,40.0,13.9,gaseosa,4,234.0,18.38,88.47,alberjita_guiso,19,13.899999999999999,1,13.899999999999999,13.8916129032258,18.38,21.18548387096774,1,1
2023-05-14,2023-05,local,195,Josefa Mayol Campillo,empresa,58,2548,17.0,17.0,5,alberjita_guiso,menu,17.0,11.86,1,17.0,5.140000000000001,gaseosa,2,33.0,16.5,12.18,arroz_a_la_cubana,17,5.140000000000001,1,5.140000000000001,6.150111111111106,16.5,16.733333333333334,1,1
2023-06-19,2023-06,local,362,Lorenza Elorza Arnau,empresa,32,2178,30.0,30.0,28,higado_encebollado,menu,15.0,8.57,2,30.0,12.86,nada,2,45.0,22.5,19.33,arroz_con_mariscos,15,12.86,1,12.86,12.210000000000004,22.5,24.6015625,1,1
2023-10-30,2023-10,local,310,Chelo Tirado Carranza,ocasional,63,318,36.0,18.0,20,seco_de_pollo,pollo,17.0,10.22,1,17.0,6.779999999999999,nada,4,99.0,20.25,35.69,bistec_a_lo_pobre,17,6.779999999999999,1,6.779999999999999,6.008469945355177,20.25,19.450819672131143,1,1
2024-07-12,2024-07,local,336,Vicenta Matas Sales,ocasional,69,1437,19.0,19.0,13,tortilla_verduras,menu,19.0,13.29,1,19.0,5.710000000000001,nada,2,81.0,25.0,31.87,higado_encebollado,17,5.710000000000001,1,5.710000000000001,6.008469945355177,25.0,19.450819672131143,1,1
2024-01-25,2024-01,pension,216,Maximiliano de Valentín,empresa,62,1125,72.0,18.0,10,milanesa_pollo,pollo,12.0,7.93,2,24.0,8.14,postre,3,117.0,21.0,43.15,trucha_frita,15,8.14,1,8.14,9.070166666666658,21.0,20.917166666666667,1,1
2024-12-13,2024-12,local,86,Urbano Celso Malo Yuste,empresa,52,2293,12.0,12.0,16,pollo_broaster,pollo,12.0,7.4,1,12.0,4.6,gaseosa,4,157.0,16.79,56.31,alberjita_guiso,19,4.6,1,4.6,4.783606557377046,16.79,19.11043715846994,1,1
2024-09-10,2024-09,local,295,Carlota Ríos Noriega,empresa,18,250,19.0,19.0,13,tortilla_verduras,menu,19.0,13.29,1,19.0,5.710000000000001,postre,3,94.0,17.58,34.27,arroz_a_la_cubana,14,5.710000000000001,1,5.710000000000001,6.008469945355177,17.58,19.450819672131143,1,1
2023-08-13,2023-08,pension,187,Narciso Coronado Iglesia,ocasional,41,832,62.0,15.5,27,escabeche_pescado,pescado,17.0,10.73,1,17.0,6.27,postre,4,139.0,15.96,51.27,adobo_cerdo,17,6.27,1,6.27,6.341388888888893,15.96,19.724907407407407,1,1
2023-08-03,2023-08,local,168,Verónica Bolaños-Quintero,empresa,23,1272,62.0,20.666666666666668,28,higado_encebollado,menu,15.0,8.57,2,30.0,12.86,postre,4,155.0,22.92,59.76,adobo_cerdo,17,12.86,1,12.86,13.138547486033515,22.92,20.821731843575414,1,1
2023-02-27,2023-02,pension,334,Rosa Ligia Luís Mendez,empresa,41,2724,31.0,15.5,19,seco_de_res,carne,19.0,12.94,1,19.0,6.0600000000000005,nada,4,80.0,16.12,30.32,salchipapa,13,6.0600000000000005,1,6.0600000000000005,6.373737113402062,16.12,18.12618556701031,1,1
2024-05-10,2024-05,pension,141,Calixta de Llano,empresa,27,2031,79.0,19.75,12,ensalada_rusa,ensalada,14.0,9.02,1,14.0,4.98,postre,2,92.0,16.38,36.51,higado_encebollado,16,4.98,1,4.98,6.008469945355177,16.38,19.450819672131143,1,1
2024-09-04,2024-09,pension,129,Cesar Planas-Berenguer,ocasional,43,512,64.0,16.0,26,salchipapa,fast_food,14.0,9.65,1,14.0,4.35,postre,4,155.0,26.75,52.93,arroz_a_la_cubana,14,4.35,1,4.35,4.736571428571428,26.75,20.960571428571427,1,1
2023-11-10,2023-11,local,359,Tiburcio Busquets Vall,empresa,33,703,19.0,19.0,13,tortilla_verduras,menu,19.0,13.29,1,19.0,5.710000000000001,nada,4,131.0,18.75,46.61,chaufa_pollo,19,5.710000000000001,1,5.710000000000001,5.863881856540088,18.75,21.201603375527434,1,1
2024-05-11,2024-05,local,306,Víctor Fiol Luís,ocasional,46,192,24.0,24.0,16,pollo_broaster,pollo,12.0,7.4,2,24.0,9.2,nada,2,40.0,20.0,16.6,higado_encebollado,16,9.2,1,9.2,8.912,20.0,21.7,1,1
2024-08-11,2024-08,pension,129,Cesar Planas-Berenguer,ocasional,43,109,91.0,22.75,29,sudado_pescado,pescado,16.0,9.35,1,16.0,6.65,postre,4,167.0,18.94,65.0,seco_de_res,13,6.65,1,6.65,5.863881856540088,18.94,21.201603375527434,1,1
2023-04-11,2023-04,local,121,Jordán Corral,ocasional,44,2781,16.0,16.0,8,tallarin_saltado,pasta,16.0,8.6,1,16.0,7.4,nada,3,84.0,19.33,31.75,chicharron_cerdo,19,7.4,1,7.4,6.373737113402062,19.33,18.12618556701031,1,1
2023-08-20,2023-08,local,142,Nacho Miranda,ocasional,46,1150,55.0,18.333333333333332,4,lomo_saltado,carne,13.0,7.75,1,13.0,5.25,gaseosa,3,90.0,17.78,35.87,adobo_cerdo,17,5.25,1,5.25,6.008469945355177,17.78,19.450819672131143,1,1
2024-09-13,2024-09,local,199,Carolina del Abella,ocasional,20,1749,56.0,28.0,22,adobo_cerdo,menu,20.0,10.72,2,40.0,18.56,nada,3,126.0,26.0,52.8,arroz_a_la_cubana,14,18.56,1,18.56,18.56,26.0,21.035454545454545,1,1
2023-08-13,2023-08,pension,187,Narciso Coronado Iglesia,ocasional,41,832,62.0,15.5,6,trucha_frita,pescado,17.0,11.43,1,17.0,5.57,gaseosa,4,139.0,15.96,51.27,adobo_cerdo,17,5.57,1,5.57,6.341388888888893,15.96,19.724907407407407,1,1
2023-08-15,2023-08,local,116,Pepita de Vendrell,ocasional,61,1053,70.0,35.0,19,seco_de_res,carne,19.0,12.94,2,38.0,12.12,nada,1,70.0,35.0,23.92,adobo_cerdo,17,12.120000000000001,1,12.120000000000001,13.850000000000003,35.0,36.5,1,1
2024-12-29,2024-12,local,254,Emma Lucía Mulet Lobo,ocasional,33,1738,16.0,16.0,3,chicharron_cerdo,menu,16.0,8.96,1,16.0,7.039999999999999,postre,6,230.0,21.61,87.1,alberjita_guiso,19,7.039999999999999,1,7.039999999999999,6.341388888888893,21.61,19.724907407407407,1,1
2023-07-07,2023-07,local,371,Rodrigo Amores Pérez,ocasional,24,939,12.0,12.0,1,arroz_con_pollo,pollo,12.0,7.23,1,12.0,4.77,nada,4,99.0,19.5,39.92,tallarin_verde,19,4.77,1,4.77,4.783606557377046,19.5,19.11043715846994,1,1
2023-12-31,2023-12,local,55,Josué Sergio Ruano Guerra,ocasional,67,1939,30.0,15.0,26,salchipapa,fast_food,14.0,9.65,1,14.0,4.35,nada,7,177.0,18.64,61.69,adobo_cerdo,17,4.35,1,4.35,4.783606557377046,18.64,19.11043715846994,1,1
2024-07-02,2024-07,pension,191,Evelia Hernando Cerro,ocasional,36,1841,16.0,16.0,3,chicharron_cerdo,menu,16.0,8.96,1,16.0,7.039999999999999,nada,3,104.0,19.56,43.47,higado_encebollado,17,7.039999999999999,1,7.039999999999999,6.341388888888893,19.56,19.724907407407407,1,1
2023-01-27,2023-01,pension,322,África Casado Zurita,empresa,66,1285,26.0,13.0,10,milanesa_pollo,pollo,12.0,7.93,1,12.0,4.07,postre,3,76.0,15.33,27.59,tallarin_verde,13,4.07,1,4.07,4.762080000000002,15.33,16.984960000000004,1,1
2023-05-08,2023-05,local,49,Aníbal Curro Chaparro Peiró,ocasional,50,1368,32.0,16.0,14,arroz_a_la_cubana,arroz,16.0,10.9,1,16.0,5.1,postre,3,75.0,14.67,26.03,arroz_a_la_cubana,17,5.1,1,5.1,6.373737113402062,14.67,18.12618556701031,1,1
2023-01-07,2023-01,local,390,Josefa Arana Guitart,ocasional,70,1737,30.0,30.0,18,chanfainita,menu,15.0,9.56,2,30.0,10.88,postre,2,65.0,23.75,25.6,tallarin_verde,13,10.879999999999999,1,10.879999999999999,12.210000000000004,23.75,24.6015625,1,1
